city,name,description,duration,rating,reviews,price,link,image_url
Sarasota,City Scavenger Hunt Experience,A scavenger hunt game to explore noteworthy attractions in Sarasota,,,,CAD 16.71,/attractions/us/prhfu9pjj93i-city-scavenger-hunt-experience.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/131454276.jpg?k=e40bfa37a00ccd424c8821f9b2d0758eec58ae23a81203806a78e64a44d8fc68&o=
Tulum,Chichén Itzá and Cenote Saamal Tour,A guided tour of the Yucatán's best-preserved Mayan ruins,,4,4,CAD 108.48,/attractions/mx/prfmyihrfa4v-chichen-itza-and-cenote-saamal-tour.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/115865801.jpg?k=7fd1718c21627e2592c273625cfde3e9a0bfe7327a61ce514779801cfdaa006e&o=
Tulum,Chichen Itza Classic Tour and Cenote Saamal Departures from Tulum,"One of yours stop will be one of the seven wonders of the world; Chichen Itza, the largest Mayan ...",,3.2,3.2,CAD 95.04,/attractions/mx/prfkpoa9dcyg-chichen-itza-classic-tour-and-cenote-saamal-departures-from-tulum.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/144992608.jpg?k=3fff8e7410c40d4b4312902cda72985010aaa8827f7d0e32597499f5924cebda&o=
Tulum,ATV & Zipline Tour with a Boat Ride & Snorkelling,A jungle adventure to a cenote and ziplining circuit with coral reef snorkelling and lunch,,,,CAD 169.72,/attractions/mx/pr3ng22njo2g-atv-zipline-tour-with-a-boat-ride-snorkelling.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/138491647.jpg?k=c01c3a43e16fab27e6631ea62d37cfaba4d4e274fd02fb4019f1e5b2a01ceb51&o=
Tulum,Tulum Archaeological Zone Admission,A ticket providing skip-the-line admission to an archaeological site in Mexico,,2.6,2.6,CAD 16.29,/attractions/mx/pr1wwq8souzy-tulum-archaeological-zone-admission.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/202615637.jpg?k=3d8229dbb6c9d43a8eca872c7001bdead374276d8759b5010af42d1017aa96f8&o=
Tulum,Sian Kaʼan Biosphere Reserve Tour with Lunch,A chance to snorkel and explore a UNESCO-listed site with a guide,,4.8,4.8,CAD 310.92,/attractions/mx/prlhs8hlayil-sian-kaan-biosphere-reserve-tour-with-lunch.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/141361765.jpg?k=3981bda0af0da88c0d2c215b543923eba5b7acce50b5f84ec77d09abf0f11ba8&o=
Tulum,Self-Guided Audio Tour - Tulum: The Return Home,"Discover the amazing ruins of the ancient city of Tulum, guided by its ancient ruler, the Halach ...",,,,CAD 13.58,/attractions/mx/pribsz93akvr-tulum-the-return-home.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/179228286.jpg?k=642076ea883b499b8b5c99aaa5b1e4c01bd55f57b297a4ffbff6efb39ce9287f&o=
Tulum,Cenotes Small-group Adventure Tour,A tour to travel to three Yucatán cenotes,,5,5,CAD 207.74,/attractions/mx/pr7d0utfka2k-cenotes-small-group-adventure-tour.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/134541702.jpg?k=ecd3b085a0567bfa5d68134c9f09a2994ac7f96e80f2de8b41039a9e2c59742e&o=
Tulum,"Chichén Itzá, Cenote & Valladolid Tour with Lunch",A guided tour of some of Yucatán’s most famous sights,,3.4,3.4,CAD 103.19,/attractions/mx/prjcnay2orrx-chichen-itza-cenote-valladolid-tour-with-lunch.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/115752525.jpg?k=2ddfc7ed0e75c58b275fb2e8d3080447cab7032a7e3707f7bd763cd056827a09&o=
Tulum,Chichén Itzá Historical Highlights Tour from Tulum,"A full-day guided tour to see Chichén Itzá, the Sacred Cenote and Valladolid",,5,5,CAD 244.39,/attractions/mx/prkueacb6oof-chichen-itza-historical-highlights-from-tulum.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/146533365.jpg?k=8c5c583eb308bb3800501405bff1541a911d7424fc9fa22b4d33245e21e3ab9c&o=
Tulum,"Discovery Bacalar! Kayacs, Cenote & Lunch from Tulum",Bacalar is a city that has it's own lagoon view which is filled with different local species of f...,,,,CAD 171.08,/attractions/mx/prbochxkpfiv-adventure-tour-of-bacalar-with-boat-ride-and-meals.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/147073619.jpg?k=6ed6427aa143e97776be03202238cba5bb4b6027651ee517c3aa513047c2dc67&o=
Tulum,Tulum and Cobá Tour with Cenote,A tour to visit Mayan ruins with a city visit and cenote swim,,2.8,2.8,CAD 101.83,/attractions/mx/pr1v8zjjnuef-tulum-coba-and-playa-del-carmen-tour-with-cenote.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/115840462.jpg?k=9d971c85a2206dd215ec5f56651425e0fe209d7d59b04ae74a29e9c43b999ba5&o=
Tulum,Tulum Day-trip to Mayan Temples and Cenote Swim,Start your day with a convenient pickup at your hotel aboard an air-conditioned and comfortable v...,,,,CAD 80.11,/attractions/mx/prhocwexpswj-tulum-day-trip-to-mayan-temples-and-cenote-swim.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/170102007.jpg?k=2f2c1018e30237fe739c3729c72b1b132ff5efba9e833361cc6eb04031e4f8e3&o=
Tulum,Sian Ka'an and Muyil Ruins Tour,A visit to the UNESCO-listed Sian Ka'an Biosphere Reserve,,4.9,4.9,CAD 207.74,/attractions/mx/prnd0rbwqoga-sian-kaan-and-muyil-ruins-tour.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/116308334.jpg?k=e4416046021a2c463e640e29fc5f0c21b1c82fc396d5971acab2867165749d85&o=
Tulum,Turtles & Tulum Ruins! Round Transportation from Tulum City,Akumal is home to different species of turtles. In this adventure you'll enjoy a mix of culture a...,,,,CAD 200.95,/attractions/mx/prcbrx40u9nt-turtles-tulum-ruins-round-transportation-from-tulum-city.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/180602648.jpg?k=43da67fab4f5630aa224bfb4c2415bfa290eced9c6be8bca89488494f799f1bd&o=
Tulum,Mexican Cooking Class with Mezcal Tasting,A chance to prepare authentic Mexican dishes from scratch in a local's home,,5,5,CAD 118.37,/attractions/mx/prkb2su0e8lc-mexican-cooking-class-with-mezcal-tasting.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/115802589.jpg?k=4e9850b3dcc0919bb75e51628885d087262693292ef20b562fe1c82cb393ca91&o=
Tulum,"Tulum Ruins, Zip Lining and ATV Adventure","The perfect mix of culture, history and adventure in the Quintana Roo jungle",,4.5,4.5,CAD 219.96,/attractions/mx/prgvziguyzpx-tulum-ruins-zip-lining-and-atv-adventure.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/115714947.jpg?k=16729448a034cc27646949232347a379ef73e2c44b7da20f8f5e71bdf20800c7&o=
Tulum,Full-Day Lagoon of Seven Colors at Bacalar from Tulum City,"Bacalar is a small town south of Tulum, this magical town keeps its vivid vegetation by reserving...",,,,CAD 186.01,/attractions/mx/prbnnwbrpwmj-full-day-lagoon-of-seven-colors-at-bacalar-from-tulum-city.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/155586939.jpg?k=9f36c808b7bd73624657015483ecff4050ef4379d6115bc1d368d53fc2433bda&o=
Tulum,"Guided Tour to Chichén Itzá, Cenote and Valladolid","A chance to explore an archaeological site, a natural well and a typical Mexican city",,,,CAD 108.62,/attractions/mx/pr4fpooaiywz-guided-tour-to-chichen-itza-cenote-and-valladolid.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/115841731.jpg?k=e9cf43fdb092edb540359f24289801a3b758834dd63a7f054e167f86f660cdce&o=
Tulum,Discovering Breathtaking Cenotes in Tulum,Booking a tour that includes Cenote Dos Ojos and Cenote Manati is a must-do experience for any tr...,,,,CAD 175.15,/attractions/mx/prcwc3d1o0an-discovering-breathtaking-cenotes-in-tulum.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/147301766.jpg?k=b0a23ef9641f7c5f3658b33dc861f0da838499ea5bf6e109a40b83963b2dfd55&o=
Tulum,Adventure in the Mayan Jungle with ATV and Zip Line in Tulum,"We invite you to live the perfect combination of adventure, excitement and cultural connection in...",,4.6,4.6,CAD 122.20,/attractions/mx/prkvauojhdry-adventure-in-the-mayan-jungle-with-atv-and-zip-line-in-tulum.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/176401319.jpg?k=dc97e600dd5e1f1994c7a5fe85d205a4d8924ad8ed278e57dd066c7797f94b7c&o=
Tulum,Riviera Maya Horseback Riding Adventure with Zip Lines and Cenote,Dare the adventure in the heights and depths of Riviera Maya Jungle. Strap yourself to harness an...,,,,CAD 219.96,/attractions/mx/prybpfg5ve9d-riviera-maya-horseback-riding-adventure-with-zip-lines-and-cenote.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/208438716.jpg?k=66c38cd1624f96f4f2d4d22b8f8a7ad7e13b9354e489711c1da84d21d3d9eca7&o=
Tulum,Tulum Ruins and Cenote Cave Private Tour,A guided tour to explore an archaeological site and practice snorkelling in a cenote,,5,5,CAD 215.88,/attractions/mx/prz6uvabsfck-tulum-ruins-and-cenote-cave-private-tour.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/134350783.jpg?k=e408f63091e1b6d5e18361b518703a5eaa4618a09d2499f0eb1368b60a7777c5&o=
Tulum,"Chichen Itza, Cenote and Valladolid Tour","A full-day tour to Mayan ruins, a natural site and a typical Mexican town",,,,CAD 103.19,/attractions/mx/pr6wdygars9s-chichen-itza-cenote-and-valladolid-tour.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/130102883.jpg?k=c191aa8a684719a43294d1b0353a7917f82daeeb9518ed5f6c8de6293d3966a0&o=
Tulum,Bike Tour to Two Tulum Cenotes,A bike tour through the rainforest to two of Tulum’s cenotes,Duration: 5 hours,,,CAD 134.42,/attractions/mx/pr8lj6tycbmd-bike-tour-to-three-tulum-cenotes.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/311640176.jpg?k=f5d37efb46b7fe9a169d947cfef47cabd4215d0fcafa9b4e0022fb92dae32b3c&o=
Tulum,Chichen Itza Full-Day Adventure from Tulum City,"The Archaeological zone of Chichén Itzá is located 90 minutes far from Merida Yucatán, this place...",,,,CAD 112.69,/attractions/mx/prghvvrylhmp-chichen-itza-full-day-adventure-from-tulum-city.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/167836884.jpg?k=f13082a0d255fcaf64de1c35d22825e23e6c32332035ab78d715d7164287cddf&o=
Tulum,Sian Ka'an Discovery Tour,A half-day tour of Sian Ka'an from Tulum with lunch,,4.1,4.1,CAD 237.61,/attractions/mx/prqt0rjjx0kj-sian-kaan-discovery-tour.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/131487469.jpg?k=de7fdf76df5f4b52dcea881c00afcce3b39313d09c1e98bfae654a055b1a9a81&o=
Tulum,Catamaran Cruise to Isla Mujeres with Lunch,A chance to explore Isla Mujeres and snorkel and paddleboard on the Caribbean Sea,,3.2,3.2,CAD 196.87,/attractions/mx/pr0tw9pwsodo-catamaran-cruise-to-isla-mujeres-with-lunch.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/131786929.jpg?k=b73959f4546e14490e8723929e6408137803d73ac4f467559ab4c280e4de866f&o=
Tulum,Historical City Tour,A tour to explore the Mayan Ruins and historical landmarks,,1.8,1.8,CAD 16.29,/attractions/mx/prtfzhqmciir-historical-city-tour-with-tequila-tasting.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/157745572.jpg?k=ce99886c9199c40b9d42aecb8e162835770cb855975ef8d326cf82afbb03feeb&o=
Tulum,Explore Coba: The Ultimate Self-Guided Audio & Map Tour,"Discover the Coba Ruins, among the most intact ancient Mayan sites in existence! As you explore w...",,,,CAD 20.35,/attractions/mx/pr825ypq7p7i-cancun-coba-ruins-self-guided-walking-tour.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/283359230.jpg?k=4b56ff6d470b070913d59145b2c331621da571ab91105004aeeed398f366e428&o=
Tulum,Four-hour Tour to Three Cenotes,A guided tour to explore three of Tulum's famous cenotes,,4.9,4.9,CAD 176.34,/attractions/mx/pryxhhfluru7-four-hour-tour-to-three-cenotes.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/115820910.jpg?k=3d36fb56a28305c350b37ff9508e4012bde6450d10c9f3661801fcfda728cc9b&o=
Tulum,Sian Ka'an Biosphere Reserve Tour,A guided tour to explore the different ecosystems of Mexico's Sian Ka'an Reserve,Duration: 11 hours,4.7,4.7,CAD 256.61,/attractions/mx/prc7gvvo19kk-sian-kaan-biosphere-reserve-tour.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/311646514.jpg?k=7af0aad936c895ec9b79b021ceef3c6669224735846b3776d25d9685e4f7ed86&o=
Tulum,Chichen Itza Tour! With Cenote Swim & Valladolid from Tulum,"Embark on a journey to Chichen Itza, a stunning Seven Wonder of the World and pinnacle of Mayan a...",,,,CAD 95.04,/attractions/mx/pr1tpso8tcu8-chichen-itza-tour-with-cenote-swim-valladolid-from-tulum.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/134368392.jpg?k=5b265fab69c476217dc7896138f6bada44203d82eb04e1132455c1d0f3f62aa2&o=
Tulum,Tulum Area Experiences Guided 2 Tank Scuba Dive Casa Cenote & Barrier Reef-Lunch,This unique activity includes scuba diving in Casa Cenote which is connected to the Ocean so you ...,,4.8,4.8,CAD 271.48,/attractions/mx/prympdnyzjqp-tulum-area-experiences-guided-2-tank-scuba-dive-casa-cenote-barrier.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/134552464.jpg?k=fa7dfcb6965876930c0c0ab9681dbe12cd37f1a123cd78b6e00cf14dc8e23135&o=
Tulum,Guided Tour of Two Cenotes with Snorkeling,Half-day adventure in the jungle followed by a Mayan ceremony,,,,CAD 122.20,/attractions/mx/pryilcsgjgaq-guided-tour-of-two-cenotes-with-snorkeling.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/135318528.jpg?k=921afb4517e7857cf7d194a4700828a51c17a0fa6046c82ff50338ba0ee31478&o=
Tulum,"Extreme Day. Rappel, Ziplines & Snorkel with from Riviera Maya","Discover the best adrenaline combination of Rappel, Ziplines and Snorkel, in which we will be in ...",,,,CAD 192.80,/attractions/mx/prm6kvk71sck-extreme-day-rappel-ziplines-snorkel-with-transportartion-from-rivie.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/177114684.jpg?k=3b4b9e950fd7e058f4e35bcd060d01c5eb7e1078c618a573589d577d3e14df19&o=
Tulum,ATV Tour with Ziplining or Cenote,Off-roading along a jungle trail to an underwater cave or ziplining site,,4.1,4.1,CAD 161.57,/attractions/mx/pruqlniwx6bd-three-hour-atv-tour-with-ziplining-or-cenote.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/134346018.jpg?k=145d64d17728a1f02082e3494b78363182c04ce13019485e2b7bb0246fc0e327&o=
Tulum,Muyil Ruins and Sian Ka'an Biosphere Reserve Tour,A trip to see an ancient Mayan archaeological site in the Yucatán rainforest,Duration: 6 hours,,,CAD 195.52,/attractions/mx/prpzrj7do51e-muyil-ruins-and-sian-kaan-biosphere-reserve-tour.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/311772681.jpg?k=2fceb8d473ed8a02b28dc501af4da2a953e9ffdf5f92f6a77bd2f50011610084&o=
Tulum,Tulum and Tankah Adventure Tour,An immersive tour to see ancient ruins and swim in cenotes in the Yucatán,Duration: 9 hours,,,CAD 195.52,/attractions/mx/pr6yyrwc6brs-tulum-and-tankah-adventure-tour.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/311569417.jpg?k=26ca8c27df4a490ee6842d3ab41d9f0b8818eb7f8993f31809b07879371065f4&o=
Tulum,Xoximilco Night Cruise,A traditional Mexican party on board of a trajinera boat,,,,CAD 234.89,/attractions/mx/prrfsdvufzfo-xoximilco-night-cruise.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/115841556.jpg?k=1ab74551079466c6b370901de53a5208b683d4cd070c6bb5b48ed86a77f02a61&o=
Tulum,Sian Kaan Biosphere Tour with Meal,A boat ride to a national park along with a snorkelling experience,,,,CAD 245.75,/attractions/mx/prdnh5qvwchq-isla-mujeres-day-tour-and-catamaran-cruise.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/177652873.jpg?k=dd7dca86e046f6eecdbd1f21dd1ae74ec404b9b28521f977bef9a1be978783d8&o=
Tulum,PADI Discover Scuba Diving Program in Tulum,An introduction with an experienced instructor and an open-water cenote dive,,,,CAD 201.83,/attractions/mx/prkgrlljhfnq-padi-discover-scuba-diving-program-in-tulum.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/131404491.jpg?k=c3cae8f2c93f94fcd38d998b8cc5b70398f79ddf1d9ee8782fc184fac2ac4e6e&o=
Tulum,Half-day Cenote and Snorkelling Tour,Glimpses of marine life and ancient Mayan spots on a guided tour,Duration: 5 hours,,,CAD 195.52,/attractions/mx/prksdauklhs6-half-day-cenote-and-snorkelling-tour.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/311573936.jpg?k=e4b71701735025424561ee0584291e15dc28c169f541c750e2564628410fd8d5&o=
Tulum,"Tulum, Cobá & Optional Playa del Carmen Tour",A chance to visit four Riviera Maya attractions in one day,,,,CAD 105.90,/attractions/mx/prxx7h23pljx-tulum-coba-cenote-and-playa-del-carmen-tour.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/115752527.jpg?k=473c890a05ec55e35b5e3b3748b86a56f2e5fbe398eb6fdb53333cf5554c26bc&o=
Tulum,Cenote Bike Tour with Traditional Meal,A chance to swim in two cenotes and enjoy Mexican cuisine,,5,5,CAD 104.55,/attractions/mx/prlozeqy0ppf-cenote-bike-tour-with-traditional-meal.en-gb.html?source=searchresults-product-card&ufi=-1707023,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/131427994.jpg?k=33ed43a72036fa892727e2eaa4a4427ef82240d60fef52ab34f5c8d35ad45d1f&o=
