city_name,description,why_visit,whats_included,whats_not_included,restrictions,additional_info,location
Camel Ride & ATV Bike Experience in Migriño,"On this tour, you will get the chance to ride an ATV and camel through the sands of Migriño Beach.  You will be picked up from the hotel and taken to enjoy the two adventurous activities on the secluded beach. After the rides, you will get to visit a small zoo with birds, iguanas and more followed by Tequila tasting.",[],"['Round-trip transportation with pickup', 'Use of ATV Equipment', 'Tequila tasting', 'Helmet, goggles and bandana']","['Gratuities', 'Park admission of USD 20 per person']","['Not recommended for pregnant visitors', 'Not recommended for visitors with back problems', 'Not recommended for visitors with heart problems or serious medical conditions', 'Suitable for all fitness levels']","['English (UK)Spanish', 'English (UK)', 'English (UK)', 'Spanish', 'Spanish']","Pick-up pointCabo San LucasPlease enter your pickup details at checkout.

Please note that hotel pickup will commence 60 minutes before the scheduled tour time."
All-Inclusive Sailing Trip to Espiritu Santo Island,"On this all-inclusive sailing trip from Los Cabos, you will visit the scenic Espiritu Santo Island on a private catamaran. The island is home to white sandy beaches, crystal clear waters and abundant marine life. At this UNESCO World Natural Heritage Site cum National Park, you will be able to see mobula rays, dolphins, sea turtles and tropical fish. The island has multiple quiet beaches, and is surrounded by mangroves, rock formations and coves. On the tour, you will be able to indulge in multiple activities like kayaking, snorkelling, paddle-boarding and more. The tour will include an open bar with unlimited drinks, breakfast, lunch and snacks.",[],"['Unlimited drinks', 'Snorkelling equipment', 'Kayak', 'Boat ride', 'Breakfast', 'Lunch', 'Hotel pickup and drop-off', 'Transportation in an air-conditioned vehicle']",,"['Not recommended for pregnant visitors', 'Not recommended for visitors with back problems', 'Suitable for all fitness levels']","['English (UK)GermanSpanish', 'English (UK)', 'English (UK)', 'German', 'German', 'Spanish', 'Spanish']","Pick-up pointSan Jose del CaboPlease note that pickup is available from hotels in San Jose del Cabo.

Please provide your pickup details during checkout.

Please contact the tour provider to confirm your pickup location and time.

Please be ready at least two hours before the scheduled tour time."
Todos Santos Tour,"This guided tour of Todos Santos will give you the chance to explore the town and learn about the area's culture. You'll get to see the small local shops, visit the Hotel California, see the Tropic of Cancer line, visit a blanket factory, enjoy a pearl demonstration and visit a regional sweet shop. You'll hear remarkable facts and stories from a local guide and you can round off your tour with a visit to the Todos Santos Plaza and an art gallery.",[],"['Guide services', 'Hotel pickup and drop-off', 'Admission to a Blanket Factory']",['Tips'],"['Not recommended for pregnant visitors', 'Not recommended for visitors with back problems', 'Not recommended for visitors with heart problems or serious medical conditions', 'Suitable for all fitness levels']","['English (UK)Spanish', 'English (UK)', 'English (UK)', 'Spanish', 'Spanish']","Pick-up pointLos CabosPlease note that pickup is available from Los Cabos hotels.

Please enter your pickup details at checkout.

Please note that hotel pickup will commence 60 minutes before the scheduled tour time.

Please contact the tour provider to confirm pickup details."
"Snorkel, Kayak and Paddleboard Experience","This experience allows you to snorkel, kayak or paddleboard on the Santa Maria beach, a secluded and protected beach.  You will get the opportunity to snorkel and explore the underwater world of colourful fishes along with a guide. There will be Mexican lunch along with an open bar including delicious margaritas, cocktails, beer and more. You can also click photos with the world famous Arch of Cabo.",[],"['Paddleboard', 'Use of Snorkelling equipment', 'Kayaks', 'Snacks']","['Gratuities', 'Dock tax USD 2 per person', 'Round-trip transportation']",['Suitable for all fitness levels'],"['Visitors must show a valid photo ID.', 'Visitors must show a valid photo ID.', 'Please arrive at least 15 minutes before the activity starts.', 'Please arrive at least 15 minutes before the activity starts.']","Departure pointMarina, Cabo San LucasPlease contact the tour provider to arrange pickup details."
Camel Ride Experience,"With this two-hour experience, you will get the chance to enjoy camel riding on one of the most secluded beaches in Los Cabos – El Migriño Beach. After reaching the park, you will be introduced to the camels. Later, you will meet them, help in feeding them, play introduction games and learn interesting facts about the camel. After spending time with the camels, you will go to the “loading zone” and begin your camel ride. Later, you will get to taste tequila and visit a Little Zoo.",[],"['Bottled water', 'Lunch', 'Tequila tasting', 'Transportation in an air-conditioned vehicle', 'Training and introduction', 'Professional camel ride equipment', 'Guide']","['Gratuities', 'Admission (USD 20 per person)']","['Not recommended for pregnant visitors', 'Not recommended for visitors with back problems', 'Not recommended for visitors with heart problems or serious medical conditions', 'Requires a moderate level of physical fitness']","['English (UK)Spanish', 'English (UK)', 'English (UK)', 'Spanish', 'Spanish']",Pick-up pointSan Jose del CaboPlease note that pickup and drop-off is available from San José del Cabo. Please enter your pickup details at checkout. Please note that hotel pickup will commence 60 minutes before the scheduled tour time. The tour provider will contact you to confirm the pickup time.
NEW!! Combo ATV & Horseback Ride. Beach & Desert in Los Cabos,"Can't decide between a horseback riding excursion or an ATV tour in Cabo San Lucas? Now there's no need to! Start this excursion with a fun 1 hour horseback ride from the ranch, down dirt roads, through wild desert scenery, and to the huge expanses of the Pacific Ocean and beautiful Migrino Beach. Then hop on your ATV for some high horsepower fun! Drive your ATV through the mountains and along the beaches, with plenty of free ride time to play and of course to take lots of great photos on this gorgeous strand of Pacific beach! After the tour, we will return you to your Cabo San Lucas hotel or cruise ship for your convenience. Four tour times a day make this an easy cruise shore excursion and perfect for fitting into a full schedule. Pick-up and drop-off from your pier is included in the price!",[],"['goggles', 'Bottled Water', '1 Hour horseback riding tour', 'Certificate Bilingual Tour Guide', '1 Hour ATV riding', 'Roundtrip transportation']","['Park entry and land use Fee $25usd per person. Migriño Park', 'Collision insurance (Optional) Single ATV $25usd - Double ATV $35usd)']",[],[],"Departure pointMigriño, Migriño, 23597https://goo.gl/maps/wpFnAUjWah2CUwr17"
Ziplining and UTV Adventure,"On this adventure, you’ll have the opportunity to zipline through canyons and drive an UTV. Upon arrival at the base camp, you’ll be briefed on the activities by an expert guide. From there, you’ll be able to experience a variety of ziplines and rock climb. Afterwards, you’ll get to enjoy a 20-minute UTV ride along the canyon. You’ll round off your tour with a delicious Mexican lunch.",[],"['Hotel pickup and drop-off', 'Bottled water', 'Lunch', 'Equipment']","['Tips', 'Souvenir photos', 'Insurance', 'Admission']","['Visitors cannot weigh more than 113kg.', 'Visitors must be at least 122cm tall.', ""Visitors must have a valid driver's license.""]","['English (UK)Spanish', 'English (UK)', 'English (UK)', 'Spanish', 'Spanish']","Pick-up pointCabo San LucasPlease note that pickup is included from hotels in Cabo San Lucas. Please enter your pickup details at checkout.

Please note that hotel pickups will commence 90 minutes before the scheduled tour time. The driver will be at the pickup location in a white van with a Cabo Adventures logo."
Electric Bike Experience,"In this electric bike experience, you will be able to cruise across cactus-lined sandy trails, undulating terrain and a soft-sand beach adjacent to the Pacific are all part of the scenic route. When you return from your ride, you will then come back to partake in some eco-adventures at the Sierra Sagrada location. These include learning about a farm of rescue animals, making recycled paper made out of camel dung and converting garbage into something useful.",[],"['Electric Bike and equipment', 'Workshops', 'Margarita-making class', 'Hotel pickup and drop-off', 'Traditional Mexican lunch']","['Additional food and drinks', 'Tips', 'Admission to Rancho Tierra Sagrada', 'Damage and collisions charges']",[],"['Please note that the tour price does not include the admission to Rancho Tierra Sagrada and the damage and collisions charges. The charges will have to be paid locally in cash.\rThe charges are as follows:\rAdmission to Rancho Tierra Sagrada: USD 20\rDamage and collisions charges: USD 10 per bike\rPlease bring your ticket with you to the attraction.\rShow more', 'Show more']","Pick-up pointCabo San LucasPlease note that pickup and drop-off services are available from hotels in Cabo San Lucas. Please enter your pickup details at checkout. 

Please note that hotel pickups will commence 40 minutes before the scheduled tour time."
Cabo Desert ATV & Beach Horseback Combo and Tequila Tasting,Experience the adrenaline of off-roading the Baja 1000! This is an off-road adventure that you can't find anywhere else in the world! Follow up the off-road rush with a peaceful horseback ride on the white sand beaches of Cabo. This tour is the perfect balance!Private tours can be customized for your group's experience and wants. Check out our reviews and then book a bucket level tour with us.,[],"['Transportation by Real Baja Tours van', 'Safety Equipment', 'Purified Water', 'Free Tequila Tasting', 'Horse/ATV']","['Park Entry Fee ($25 usd pp)', 'Insurance is optional (Single ATV: $30usd / Double ATV: $35/ UTV: $50) or Bring Visa or MasterCard', 'Private Tours available at Checkin', 'Photo packages available for Purchase.']",[],"[""What guests loved mostSee all reviewsPPaulo_DWent during hurricane Norma so we couldn't do any water experiences. This was the next best option. Very friendly and professional. \xa0Posted 20 October 2023 on ViatorLLeisa_BThis was a great excursion. We really enjoyed the horseback riding and the atvs. Our guide Chino was excellent. Be sure to request him.\xa0Posted 17 September 2023 on ViatorJJessica_HHad a great time doing the horseback and ATV. \nWe started around 11 and it was already very warm so be prepared! \n\xa0Posted 03 September 2023 on ViatorKKyla_WJose was great! Walked you through instructions and provided a great tour of the desert. Ensured proper safety.\xa0Posted 08 June 2022 on ViatorTTasha_HChino was an amazing tour guide. It was fun, exciting, and beautiful!!!! I actually learned very interesting things on the tour. Ask for Chino and you...\xa0morePosted 29 February 2024 on Viator"", 'What guests loved mostSee all reviews', ""PPaulo_DWent during hurricane Norma so we couldn't do any water experiences. This was the next best option. Very friendly and professional. \xa0Posted 20 October 2023 on ViatorLLeisa_BThis was a great excursion. We really enjoyed the horseback riding and the atvs. Our guide Chino was excellent. Be sure to request him.\xa0Posted 17 September 2023 on ViatorJJessica_HHad a great time doing the horseback and ATV. \nWe started around 11 and it was already very warm so be prepared! \n\xa0Posted 03 September 2023 on ViatorKKyla_WJose was great! Walked you through instructions and provided a great tour of the desert. Ensured proper safety.\xa0Posted 08 June 2022 on ViatorTTasha_HChino was an amazing tour guide. It was fun, exciting, and beautiful!!!! I actually learned very interesting things on the tour. Ask for Chino and you...\xa0morePosted 29 February 2024 on Viator"", ""PPaulo_DWent during hurricane Norma so we couldn't do any water experiences. This was the next best option. Very friendly and professional. \xa0Posted 20 October 2023 on Viator"", ""PPaulo_DWent during hurricane Norma so we couldn't do any water experiences. This was the next best option. Very friendly and professional. \xa0Posted 20 October 2023 on Viator"", 'P', 'P', 'P', 'Paulo_D', 'Paulo_D', 'Posted 20 October 2023 on Viator', 'LLeisa_BThis was a great excursion. We really enjoyed the horseback riding and the atvs. Our guide Chino was excellent. Be sure to request him.\xa0Posted 17 September 2023 on Viator', 'LLeisa_BThis was a great excursion. We really enjoyed the horseback riding and the atvs. Our guide Chino was excellent. Be sure to request him.\xa0Posted 17 September 2023 on Viator', 'L', 'L', 'L', 'Leisa_B', 'Leisa_B', 'Posted 17 September 2023 on Viator', 'JJessica_HHad a great time doing the horseback and ATV. \nWe started around 11 and it was already very warm so be prepared! \n\xa0Posted 03 September 2023 on Viator', 'JJessica_HHad a great time doing the horseback and ATV. \nWe started around 11 and it was already very warm so be prepared! \n\xa0Posted 03 September 2023 on Viator', 'J', 'J', 'J', 'Jessica_H', 'Jessica_H', 'Posted 03 September 2023 on Viator', 'KKyla_WJose was great! Walked you through instructions and provided a great tour of the desert. Ensured proper safety.\xa0Posted 08 June 2022 on Viator', 'KKyla_WJose was great! Walked you through instructions and provided a great tour of the desert. Ensured proper safety.\xa0Posted 08 June 2022 on Viator', 'K', 'K', 'K', 'Kyla_W', 'Kyla_W', 'Posted 08 June 2022 on Viator', 'TTasha_HChino was an amazing tour guide. It was fun, exciting, and beautiful!!!! I actually learned very interesting things on the tour. Ask for Chino and you...\xa0morePosted 29 February 2024 on Viator', 'TTasha_HChino was an amazing tour guide. It was fun, exciting, and beautiful!!!! I actually learned very interesting things on the tour. Ask for Chino and you...\xa0morePosted 29 February 2024 on Viator', 'T', 'T', 'T', 'Tasha_H', 'Tasha_H', 'Posted 29 February 2024 on Viator', '']",
